Mut_id	id	loc	N.OXPHOS	N.mutated_OXPHOS	OXPHOS	N.IM regulatory	N.mutated_IM regulatory	IM.regulatory	N.IM/MES	N.mutated_IM/MES	IM/MES	N.LAR	N.mutated_LAR	LAR
TCEB3CL2_amp	amp	18q21.1	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	0	0
TCERG1_amp	amp	5q32	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TCERG1L_amp	amp	10q26.3	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
TCERG1L-AS1_amp	amp	10q26.3	14	0	0	21	0	0	84	3	0.035714286	39	0	0
TCF12_amp	amp	15q21.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TCF15_amp	amp	20p13	14	1	0.071428571	21	0	0	84	2	0.023809524	39	3	0.076923077
TCF19_amp	amp	6p21.33	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
TCF20_amp	amp	22q13.2	14	0	0	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
TCF21_amp	amp	6q23.2	14	0	0	21	5	0.238095238	84	5	0.05952381	39	2	0.051282051
TCF23_amp	amp	2p23.3	14	1	0.071428571	21	0	0	84	2	0.023809524	39	0	0
TCF24_amp	amp	8q13.1	14	4	0.285714286	21	1	0.047619048	84	13	0.154761905	39	2	0.051282051
TCF25_amp	amp	16q24.3	14	0	0	21	2	0.095238095	84	3	0.035714286	39	2	0.051282051
TCF25_del	del	16q24.3	14	0	0	21	1	0.047619048	84	0	0	39	0	0
TCF4_amp	amp	18q21.2	14	1	0.071428571	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
TCF7L1_amp	amp	2p11.2	14	0	0	21	1	0.047619048	84	2	0.023809524	39	0	0
TCF7L2_amp	amp	10q25.2	14	0	0	21	2	0.095238095	84	2	0.023809524	39	0	0
TCFL5_amp	amp	20q13.33	14	0	0	21	3	0.142857143	84	8	0.095238095	39	3	0.076923077
TCHH_amp	amp	1q21.3	14	4	0.285714286	21	3	0.142857143	84	19	0.226190476	39	4	0.102564103
TCHHL1_amp	amp	1q21.3	14	4	0.285714286	21	3	0.142857143	84	19	0.226190476	39	4	0.102564103
TCIRG1_amp	amp	11q13.2	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	0	0
TCL1A_amp	amp	14q32.13	14	0	0	21	0	0	84	0	0	39	2	0.051282051
TCL1B_amp	amp	14q32.13	14	0	0	21	0	0	84	0	0	39	2	0.051282051
TCL6_amp	amp	14q32.13	14	0	0	21	0	0	84	0	0	39	2	0.051282051
TCN1_amp	amp	11q12.1	14	1	0.071428571	21	1	0.047619048	84	0	0	39	0	0
TCN2_amp	amp	22q12.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TCOF1_amp	amp	5q32	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TCP1_amp	amp	6q25.3	14	0	0	21	0	0	84	4	0.047619048	39	1	0.025641026
TCP10_amp	amp	6q27	14	0	0	21	0	0	84	4	0.047619048	39	0	0
TCP10_del	del	6q27	14	0	0	21	1	0.047619048	84	0	0	39	0	0
TCP10L_amp	amp	21q22.11	14	1	0.071428571	21	3	0.142857143	84	1	0.011904762	39	0	0
TCP10L2_amp	amp	6q27	14	0	0	21	0	0	84	3	0.035714286	39	0	0
TCP10L2_del	del	6q27	14	0	0	21	1	0.047619048	84	0	0	39	0	0
TCP11_amp	amp	6p21.31	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
TCP11L1_amp	amp	11p13	14	0	0	21	1	0.047619048	84	3	0.035714286	39	1	0.025641026
TCP11L1_del	del	11p13	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TCP11X2_amp	amp	.	14	2	0.142857143	21	0	0	84	0	0	39	2	0.051282051
TCTA_del	del	3p21.31	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TCTE1_amp	amp	6p21.1	14	1	0.071428571	21	0	0	84	10	0.119047619	39	2	0.051282051
TCTE3_amp	amp	6q27	14	0	0	21	0	0	84	3	0.035714286	39	0	0
TCTEX1D1_amp	amp	1p31.3	14	1	0.071428571	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
TCTEX1D2_amp	amp	3q29	14	0	0	21	2	0.095238095	84	3	0.035714286	39	0	0
TCTEX1D4_amp	amp	1p34.1	14	0	0	21	0	0	84	1	0.011904762	39	2	0.051282051
TDGF1P3_amp	amp	.	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
TDH_amp	amp	8p23.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TDH_del	del	8p23.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TDO2_amp	amp	4q32.1	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
TDP1_amp	amp	14q32.11	14	0	0	21	1	0.047619048	84	0	0	39	2	0.051282051
TDP2_amp	amp	6p22.3	14	0	0	21	0	0	84	6	0.071428571	39	1	0.025641026
TDRD1_amp	amp	10q25.3	14	0	0	21	2	0.095238095	84	2	0.023809524	39	0	0
TDRD10_amp	amp	1q21.3	14	4	0.285714286	21	3	0.142857143	84	20	0.238095238	39	1	0.025641026
TDRD12_amp	amp	19q13.11	14	1	0.071428571	21	1	0.047619048	84	4	0.047619048	39	0	0
TDRD15_amp	amp	2p24.1	14	1	0.071428571	21	0	0	84	2	0.023809524	39	2	0.051282051
TDRD3_amp	amp	13q21.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TDRD5_amp	amp	1q25.2	14	3	0.214285714	21	2	0.095238095	84	8	0.095238095	39	2	0.051282051
TDRD6_amp	amp	6p12.3	14	2	0.142857143	21	0	0	84	9	0.107142857	39	2	0.051282051
TDRD7_amp	amp	9q22.33	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TDRD9_amp	amp	14q32.33	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	5	0.128205128
TDRG1_amp	amp	6p21.2	14	0	0	21	0	0	84	9	0.107142857	39	3	0.076923077
TDRKH_amp	amp	1q21.3	14	3	0.214285714	21	3	0.142857143	84	16	0.19047619	39	3	0.076923077
TDRP_del	del	8p23.3	14	0	0	21	0	0	84	1	0.011904762	39	2	0.051282051
TEAD1_amp	amp	11p15.3	14	0	0	21	0	0	84	2	0.023809524	39	0	0
TEAD3_amp	amp	6p21.31	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
TEAD4_amp	amp	12p13.33	14	3	0.214285714	21	3	0.142857143	84	9	0.107142857	39	1	0.025641026
TEAD4_del	del	12p13.33	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TEC_amp	amp	4p12	14	1	0.071428571	21	0	0	84	1	0.011904762	39	1	0.025641026
TECPR1_amp	amp	7q21.3	14	0	0	21	1	0.047619048	84	3	0.035714286	39	2	0.051282051
TECPR2_amp	amp	14q32.31	14	0	0	21	1	0.047619048	84	0	0	39	3	0.076923077
TECR_amp	amp	19p13.12	14	1	0.071428571	21	2	0.095238095	84	4	0.047619048	39	1	0.025641026
TECRL_amp	amp	4q13.1	14	1	0.071428571	21	1	0.047619048	84	0	0	39	2	0.051282051
TECTA_amp	amp	11q23.3	14	0	0	21	1	0.047619048	84	0	0	39	2	0.051282051
TECTB_amp	amp	10q25.2	14	0	0	21	2	0.095238095	84	1	0.011904762	39	0	0
TEDDM1_amp	amp	1q25.3	14	3	0.214285714	21	2	0.095238095	84	6	0.071428571	39	3	0.076923077
TEF_amp	amp	22q13.2	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
TEFM_del	del	17q11.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
TEK_amp	amp	9p21.2	14	1	0.071428571	21	1	0.047619048	84	5	0.05952381	39	0	0
TEKT2_amp	amp	1p34.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TEKT3_amp	amp	17p12	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TEKT4_amp	amp	2q11.1	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
TEKT5_amp	amp	16p13.13	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
TELO2_amp	amp	16p13.3	14	0	0	21	0	0	84	1	0.011904762	39	2	0.051282051
TEN1_amp	amp	17q25.1	14	2	0.142857143	21	2	0.095238095	84	2	0.023809524	39	2	0.051282051
TEN1-CDK3_amp	amp	17q25.1	14	2	0.142857143	21	2	0.095238095	84	2	0.023809524	39	2	0.051282051
TENM1_amp	amp	.	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
TENM3_del	del	4q34.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TENM3_amp	amp	4q34.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TENM4_amp	amp	11q14.1	14	0	0	21	2	0.095238095	84	0	0	39	1	0.025641026
TEP1_amp	amp	14q11.2	14	0	0	21	2	0.095238095	84	0	0	39	0	0
TERC_amp	amp	3q26.2	14	1	0.071428571	21	7	0.333333333	84	13	0.154761905	39	3	0.076923077
TERF1_amp	amp	8q21.11	14	3	0.214285714	21	2	0.095238095	84	14	0.166666667	39	3	0.076923077
TERF2_del	del	16q22.1	14	0	0	21	0	0	84	1	0.011904762	39	2	0.051282051
TERF2_amp	amp	16q22.1	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
TERF2IP_amp	amp	16q23.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TERT_amp	amp	5p15.33	14	2	0.142857143	21	2	0.095238095	84	5	0.05952381	39	2	0.051282051
TES_amp	amp	7q31.2	14	2	0.142857143	21	1	0.047619048	84	1	0.011904762	39	0	0
TESC_amp	amp	12q24.22	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TESK1_amp	amp	9p13.3	14	0	0	21	0	0	84	2	0.023809524	39	0	0
TESK2_amp	amp	1p34.1	14	0	0	21	0	0	84	1	0.011904762	39	3	0.076923077
TESPA1_amp	amp	12q13.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TET1_del	del	10q21.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TET1_amp	amp	10q21.3	14	0	0	21	1	0.047619048	84	0	0	39	1	0.025641026
TET2_amp	amp	4q24	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TET2-AS1_amp	amp	4q24	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TET3_amp	amp	2p13.1	14	0	0	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
TEX101_amp	amp	19q13.31	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TEX11_amp	amp	.	14	1	0.071428571	21	0	0	84	0	0	39	0	0
TEX13A_amp	amp	.	14	2	0.142857143	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
TEX13B_amp	amp	.	14	0	0	21	1	0.047619048	84	1	0.011904762	39	2	0.051282051
TEX14_amp	amp	17q22	14	0	0	21	1	0.047619048	84	2	0.023809524	39	2	0.051282051
TEX15_amp	amp	8p12	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
TEX15_del	del	8p12	14	1	0.071428571	21	0	0	84	0	0	39	1	0.025641026
TEX19_amp	amp	17q25.3	14	2	0.142857143	21	1	0.047619048	84	4	0.047619048	39	2	0.051282051
TEX2_amp	amp	17q23.3	14	1	0.071428571	21	2	0.095238095	84	1	0.011904762	39	1	0.025641026
TEX21P_amp	amp	14q23.3	14	1	0.071428571	21	1	0.047619048	84	0	0	39	2	0.051282051
TEX22_amp	amp	14q32.33	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	6	0.153846154
TEX26_amp	amp	13q12.3	14	0	0	21	0	0	84	2	0.023809524	39	0	0
TEX26_del	del	13q12.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TEX26-AS1_amp	amp	13q12.3	14	0	0	21	0	0	84	2	0.023809524	39	0	0
TEX26-AS1_del	del	13q12.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TEX261_amp	amp	2p13.3	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
TEX28_amp	amp	.	14	0	0	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
TEX29_amp	amp	13q34	14	0	0	21	1	0.047619048	84	11	0.130952381	39	1	0.025641026
TEX30_amp	amp	13q33.1	14	0	0	21	0	0	84	8	0.095238095	39	0	0
TEX33_amp	amp	22q12.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TEX35_amp	amp	1q25.2	14	3	0.214285714	21	3	0.142857143	84	7	0.083333333	39	1	0.025641026
TEX36_amp	amp	10q26.13	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
TEX36-AS1_amp	amp	10q26.13	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
TEX37_amp	amp	2p11.2	14	0	0	21	2	0.095238095	84	1	0.011904762	39	1	0.025641026
TEX38_amp	amp	1p33	14	0	0	21	0	0	84	1	0.011904762	39	3	0.076923077
TF_amp	amp	3q22.1	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
TFAM_amp	amp	10q21.1	14	0	0	21	2	0.095238095	84	2	0.023809524	39	3	0.076923077
TFAMP1_amp	amp	7p22.3	14	1	0.071428571	21	0	0	84	1	0.011904762	39	6	0.153846154
TFAP2A_amp	amp	6p24.3	14	0	0	21	1	0.047619048	84	8	0.095238095	39	2	0.051282051
TFAP2A-AS1_amp	amp	6p24.3	14	0	0	21	1	0.047619048	84	8	0.095238095	39	2	0.051282051
TFAP2B_amp	amp	6p12.3	14	1	0.071428571	21	0	0	84	7	0.083333333	39	0	0
TFAP2C_amp	amp	20q13.31	14	0	0	21	1	0.047619048	84	4	0.047619048	39	3	0.076923077
TFAP2D_amp	amp	6p12.3	14	1	0.071428571	21	0	0	84	7	0.083333333	39	0	0
TFAP2E_amp	amp	1p34.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TFAP4_del	del	16p13.3	14	1	0.071428571	21	0	0	84	0	0	39	0	0
TFAP4_amp	amp	16p13.3	14	0	0	21	1	0.047619048	84	3	0.035714286	39	0	0
TFB1M_amp	amp	6q25.3	14	0	0	21	0	0	84	3	0.035714286	39	0	0
TFB2M_amp	amp	1q44	14	3	0.214285714	21	6	0.285714286	84	14	0.166666667	39	5	0.128205128
TFCP2_del	del	12q13.12	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TFCP2L1_amp	amp	2q14.2	14	0	0	21	1	0.047619048	84	0	0	39	0	0
TFDP1_amp	amp	13q34	14	0	0	21	1	0.047619048	84	11	0.130952381	39	1	0.025641026
TFDP2_amp	amp	3q23	14	0	0	21	2	0.095238095	84	3	0.035714286	39	0	0
TFDP3_amp	amp	.	14	0	0	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
TFE3_amp	amp	.	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	0	0
TFEB_amp	amp	6p21.1	14	1	0.071428571	21	0	0	84	9	0.107142857	39	2	0.051282051
TFEC_amp	amp	7q31.2	14	2	0.142857143	21	1	0.047619048	84	1	0.011904762	39	0	0
TFF1_amp	amp	21q22.3	14	1	0.071428571	21	3	0.142857143	84	4	0.047619048	39	2	0.051282051
TFF2_amp	amp	21q22.3	14	1	0.071428571	21	3	0.142857143	84	4	0.047619048	39	2	0.051282051
TFF3_amp	amp	21q22.3	14	1	0.071428571	21	3	0.142857143	84	4	0.047619048	39	2	0.051282051
TFG_amp	amp	3q12.2	14	0	0	21	2	0.095238095	84	0	0	39	1	0.025641026
TFIP11_amp	amp	22q12.1	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
TFPI_amp	amp	2q32.1	14	1	0.071428571	21	0	0	84	1	0.011904762	39	1	0.025641026
TFPI2_amp	amp	7q21.3	14	2	0.142857143	21	1	0.047619048	84	1	0.011904762	39	4	0.102564103
TFPT_amp	amp	19q13.42	14	0	0	21	1	0.047619048	84	0	0	39	0	0
TFR2_amp	amp	7q22.1	14	0	0	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
TFRC_amp	amp	3q29	14	0	0	21	2	0.095238095	84	3	0.035714286	39	0	0
TG_amp	amp	8q24.22	14	5	0.357142857	21	6	0.285714286	84	25	0.297619048	39	6	0.153846154
TGDS_amp	amp	13q32.1	14	1	0.071428571	21	0	0	84	6	0.071428571	39	0	0
TGDS_del	del	13q32.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TGFA_amp	amp	2p13.3	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
TGFA-IT1_amp	amp	2p13.3	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
TGFB1_amp	amp	19q13.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TGFB1I1_amp	amp	16p11.2	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
TGFB2_amp	amp	1q41	14	2	0.142857143	21	3	0.142857143	84	10	0.119047619	39	7	0.179487179
TGFB3_amp	amp	14q24.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TGFBI_amp	amp	5q31.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TGFBR1_amp	amp	9q22.33	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TGFBR2_amp	amp	3p24.1	14	0	0	21	0	0	84	3	0.035714286	39	0	0
TGFBR3_amp	amp	1p22.1	14	0	0	21	2	0.095238095	84	1	0.011904762	39	0	0
TGFBR3L_amp	amp	19p13.2	14	0	0	21	2	0.095238095	84	3	0.035714286	39	0	0
TGFBRAP1_amp	amp	2q12.1	14	0	0	21	0	0	84	2	0.023809524	39	0	0
TGIF1_del	del	18p11.31	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TGIF1_amp	amp	18p11.31	14	0	0	21	0	0	84	2	0.023809524	39	0	0
TGIF2_amp	amp	20q11.23	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
TGIF2-C20orf24_amp	amp	20q11.23	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
TGIF2LX_amp	amp	.	14	1	0.071428571	21	0	0	84	0	0	39	1	0.025641026
TGM1_amp	amp	14q12	14	0	0	21	2	0.095238095	84	1	0.011904762	39	4	0.102564103
TGM2_amp	amp	20q11.23	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
TGM3_amp	amp	20p13	14	1	0.071428571	21	0	0	84	3	0.035714286	39	3	0.076923077
TGM5_del	del	15q15.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
TGM6_amp	amp	20p13	14	1	0.071428571	21	0	0	84	3	0.035714286	39	3	0.076923077
TGM7_del	del	15q15.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
TGOLN2_amp	amp	2p11.2	14	0	0	21	2	0.095238095	84	2	0.023809524	39	0	0
TGS1_amp	amp	8q12.1	14	3	0.214285714	21	2	0.095238095	84	10	0.119047619	39	2	0.051282051
THADA_amp	amp	2p21	14	1	0.071428571	21	1	0.047619048	84	3	0.035714286	39	1	0.025641026
THAP1_amp	amp	8p11.21	14	2	0.142857143	21	3	0.142857143	84	5	0.05952381	39	1	0.025641026
THAP1_del	del	8p11.21	14	0	0	21	0	0	84	1	0.011904762	39	0	0
THAP10_amp	amp	15q23	14	1	0.071428571	21	0	0	84	0	0	39	1	0.025641026
THAP11_amp	amp	16q22.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
THAP2_amp	amp	12q21.1	14	2	0.142857143	21	1	0.047619048	84	1	0.011904762	39	2	0.051282051
THAP5_amp	amp	7q31.1	14	1	0.071428571	21	1	0.047619048	84	2	0.023809524	39	0	0
THAP6_amp	amp	4q21.1	14	0	0	21	2	0.095238095	84	0	0	39	2	0.051282051
THAP7_amp	amp	22q11.21	14	0	0	21	0	0	84	1	0.011904762	39	0	0
THAP7-AS1_amp	amp	22q11.21	14	0	0	21	0	0	84	1	0.011904762	39	0	0
THAP8_amp	amp	19q13.12	14	1	0.071428571	21	2	0.095238095	84	5	0.05952381	39	1	0.025641026
THAP9_amp	amp	4q21.22	14	0	0	21	0	0	84	0	0	39	1	0.025641026
THAP9-AS1_amp	amp	4q21.22	14	0	0	21	0	0	84	0	0	39	1	0.025641026
THBD_amp	amp	20p11.21	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
THBS1_amp	amp	15q14	14	0	0	21	1	0.047619048	84	0	0	39	0	0
THBS2_amp	amp	6q27	14	0	0	21	0	0	84	3	0.035714286	39	0	0
THBS2_del	del	6q27	14	0	0	21	1	0.047619048	84	0	0	39	0	0
THBS3_amp	amp	1q22	14	4	0.285714286	21	3	0.142857143	84	19	0.226190476	39	2	0.051282051
THBS4_del	del	5q14.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
THEG_amp	amp	19p13.3	14	0	0	21	1	0.047619048	84	0	0	39	0	0
THEG_del	del	19p13.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
THEGL_amp	amp	4q12	14	0	0	21	1	0.047619048	84	0	0	39	3	0.076923077
THEM4_amp	amp	1q21.3	14	4	0.285714286	21	3	0.142857143	84	18	0.214285714	39	4	0.102564103
THEM5_amp	amp	1q21.3	14	4	0.285714286	21	3	0.142857143	84	18	0.214285714	39	4	0.102564103
THEM6_amp	amp	8q24.3	14	7	0.5	21	6	0.285714286	84	24	0.285714286	39	4	0.102564103
THEMIS_amp	amp	6q22.33	14	0	0	21	2	0.095238095	84	5	0.05952381	39	2	0.051282051
THG1L_amp	amp	5q33.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
THNSL1_amp	amp	10p12.1	14	5	0.357142857	21	2	0.095238095	84	10	0.119047619	39	2	0.051282051
THNSL2_amp	amp	2p11.2	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
THOC1_amp	amp	18p11.32	14	0	0	21	0	0	84	3	0.035714286	39	0	0
THOC2_amp	amp	.	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
THOC3_amp	amp	5q35.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
THOC5_amp	amp	22q12.2	14	0	0	21	0	0	84	3	0.035714286	39	0	0
THOC6_amp	amp	16p13.3	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
THPO_amp	amp	3q27.1	14	0	0	21	2	0.095238095	84	3	0.035714286	39	1	0.025641026
THRA_amp	amp	17q21.1	14	0	0	21	0	0	84	4	0.047619048	39	3	0.076923077
THRAP3_amp	amp	1p34.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
THRB_amp	amp	3p24.2	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
THRB-AS1_amp	amp	3p24.2	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
THRSP_amp	amp	11q14.1	14	1	0.071428571	21	2	0.095238095	84	2	0.023809524	39	2	0.051282051
THSD1_amp	amp	13q14.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
THSD4_amp	amp	15q23	14	1	0.071428571	21	0	0	84	2	0.023809524	39	1	0.025641026
THSD7A_amp	amp	7p21.3	14	0	0	21	0	0	84	0	0	39	7	0.179487179
THTPA_amp	amp	14q11.2	14	0	0	21	2	0.095238095	84	2	0.023809524	39	3	0.076923077
THUMPD1_amp	amp	16p12.3	14	0	0	21	0	0	84	3	0.035714286	39	0	0
THUMPD2_amp	amp	2p22.1	14	1	0.071428571	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
THUMPD3_del	del	3p25.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
THUMPD3_amp	amp	3p25.3	14	1	0.071428571	21	1	0.047619048	84	5	0.05952381	39	1	0.025641026
THY1_amp	amp	11q23.3	14	0	0	21	1	0.047619048	84	0	0	39	1	0.025641026
TIA1_amp	amp	2p13.3	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
TIAF1_del	del	17q11.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TIAF1_amp	amp	17q11.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TIAL1_amp	amp	10q26.11	14	0	0	21	0	0	84	2	0.023809524	39	0	0
TIAM1_amp	amp	21q22.11	14	1	0.071428571	21	2	0.095238095	84	2	0.023809524	39	1	0.025641026
TIAM2_amp	amp	6q25.2	14	0	0	21	0	0	84	3	0.035714286	39	0	0
TICAM1_amp	amp	19p13.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TICRR_amp	amp	15q26.1	14	0	0	21	1	0.047619048	84	2	0.023809524	39	0	0
TIE1_amp	amp	1p34.2	14	2	0.142857143	21	0	0	84	4	0.047619048	39	2	0.051282051
TIGD2_amp	amp	4q22.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TIGD4_amp	amp	4q31.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TIGD5_amp	amp	8q24.3	14	6	0.428571429	21	6	0.285714286	84	21	0.25	39	3	0.076923077
TIGD6_amp	amp	5q32	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TIGD7_amp	amp	16p13.3	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
TIGIT_amp	amp	3q13.31	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
TIMD4_amp	amp	5q33.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TIMM10_amp	amp	11q12.1	14	0	0	21	1	0.047619048	84	1	0.011904762	39	2	0.051282051
TIMM17A_amp	amp	1q32.1	14	2	0.142857143	21	3	0.142857143	84	5	0.05952381	39	7	0.179487179
TIMM17B_amp	amp	.	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	0	0
TIMM21_amp	amp	18q22.3	14	1	0.071428571	21	1	0.047619048	84	3	0.035714286	39	0	0
TIMM21_del	del	18q22.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TIMM22_del	del	17p13.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
TIMM22_amp	amp	17p13.3	14	0	0	21	1	0.047619048	84	0	0	39	0	0
TIMM23_amp	amp	10q11.22	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	2	0.051282051
TIMM23B_amp	amp	10q11.23	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	3	0.076923077
TIMM44_amp	amp	19p13.2	14	0	0	21	2	0.095238095	84	3	0.035714286	39	0	0
TIMM50_amp	amp	19q13.2	14	0	0	21	0	0	84	5	0.05952381	39	1	0.025641026
TIMM8A_amp	amp	.	14	2	0.142857143	21	0	0	84	0	0	39	1	0.025641026
TIMM9_amp	amp	14q23.1	14	0	0	21	1	0.047619048	84	1	0.011904762	39	2	0.051282051
TIMMDC1_amp	amp	3q13.33	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
TIMP1_amp	amp	.	14	1	0.071428571	21	1	0.047619048	84	0	0	39	1	0.025641026
TIMP2_amp	amp	17q25.3	14	2	0.142857143	21	1	0.047619048	84	6	0.071428571	39	0	0
TIMP3_amp	amp	22q12.3	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
TIMP4_amp	amp	3p25.2	14	0	0	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
TINAG_amp	amp	6p12.1	14	0	0	21	0	0	84	4	0.047619048	39	1	0.025641026
TINAGL1_amp	amp	1p35.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
TINCR_amp	amp	19p13.3	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
TINF2_amp	amp	14q12	14	0	0	21	2	0.095238095	84	1	0.011904762	39	4	0.102564103
TIPARP_amp	amp	3q25.31	14	2	0.142857143	21	5	0.238095238	84	7	0.083333333	39	0	0
TIPARP-AS1_amp	amp	3q25.31	14	2	0.142857143	21	5	0.238095238	84	7	0.083333333	39	0	0
TIPIN_amp	amp	15q22.31	14	0	0	21	0	0	84	0	0	39	1	0.025641026
